group,company,ticker_x,db_ticker,fiscal_year,revenue_annual_growth,op_income_annual_growth,annual_observations,revenue_growth_bucket_floor,revenue_growth_bucket_label,op_income_growth_bucket_floor,op_income_growth_bucket_label,company_best_growth_metric,company_avg_growth_rate,avg_pair_corr,pc1_share,strong_pair_share
Hyperscalers,Oracle,ORCL,ORCL,2021,0.0031231749739735193,0.020431242460796195,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.0031231749739735193,0.291772853351112,0.46570930480230116,0.13333333333333333
Hyperscalers,Amazon,AMZN,AMZN,2022,0.37623430604373276,0.5747885289870023,1,0.30000000000000004,30%~40%,0.5,50%~60%,annual revenue YoY,0.37623430604373276,0.3152104174153739,0.5225506396528876,0.3333333333333333
Hyperscalers,Google,GOOGL,GOOGL,2022,0.1277053201282614,0.20428851041453644,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.1277053201282614,0.3152104174153739,0.5225506396528876,0.3333333333333333
Hyperscalers,Microsoft,MSFT,MSFT,2022,0.1364557424727637,0.23278009264647692,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.1364557424727637,0.3152104174153739,0.5225506396528876,0.3333333333333333
Hyperscalers,Oracle,ORCL,ORCL,2022,-0.01108692350529028,0.026671592168452163,1,-0.1,-10%~0%,0.0,0%~10%,annual revenue YoY,-0.01108692350529028,0.3152104174153739,0.5225506396528876,0.3333333333333333
Hyperscalers,TCEHY,TCEHY,TCEHY,2022,,,1,,,,,annual op income YoY,,0.3152104174153739,0.5225506396528876,0.3333333333333333
Hyperscalers,Alibaba Group,BABA,BABA,2023,,,1,,,,,annual op income YoY,,0.4941370621929633,0.5859903870728407,0.2
Hyperscalers,Amazon,AMZN,AMZN,2023,0.21695366571345676,0.08646665793266073,1,0.2,20%~30%,0.0,0%~10%,annual revenue YoY,0.21695366571345676,0.4941370621929633,0.5859903870728407,0.2
Hyperscalers,Google,GOOGL,GOOGL,2023,0.41150076427049154,0.9094216960993595,1,0.4,40%~50%,0.9,90%~100%,annual revenue YoY,0.41150076427049154,0.4941370621929633,0.5859903870728407,0.2
Hyperscalers,Microsoft,MSFT,MSFT,2023,0.17531727441177503,0.3201910912215109,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.17531727441177503,0.4941370621929633,0.5859903870728407,0.2
Hyperscalers,Oracle,ORCL,ORCL,2023,0.03611651479471689,0.09477547495682215,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.03611651479471689,0.4941370621929633,0.5859903870728407,0.2
Hyperscalers,TCEHY,TCEHY,TCEHY,2023,0.09821080800357773,0.4539055643321046,1,0.0,0%~10%,0.4,40%~50%,annual revenue YoY,0.09821080800357773,0.4941370621929633,0.5859903870728407,0.2
Hyperscalers,Alibaba Group,BABA,BABA,2024,0.08343741761992529,0.20187260466695767,1,0.0,0%~10%,0.2,20%~30%,annual revenue YoY,0.08343741761992529,0.14539414406748272,0.3591691418688343,0.06666666666666667
Hyperscalers,Amazon,AMZN,AMZN,2024,0.09399517263985091,-0.50769725471281,1,0.0,0%~10%,-0.6000000000000001,-60%~-50%,annual revenue YoY,0.09399517263985091,0.14539414406748272,0.3591691418688343,0.06666666666666667
Hyperscalers,Google,GOOGL,GOOGL,2024,0.09780815643715779,-0.049190741164214735,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.09780815643715779,0.14539414406748272,0.3591691418688343,0.06666666666666667
Hyperscalers,Microsoft,MSFT,MSFT,2024,0.17956070629670173,0.19261685451112753,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.17956070629670173,0.14539414406748272,0.3591691418688343,0.06666666666666667
Hyperscalers,Oracle,ORCL,ORCL,2024,0.04844487265001596,-0.28179846184184576,1,0.0,0%~10%,-0.30000000000000004,-30%~-20%,annual revenue YoY,0.04844487265001596,0.14539414406748272,0.3591691418688343,0.06666666666666667
Hyperscalers,TCEHY,TCEHY,TCEHY,2024,0.08413914271405476,0.2603435994639558,1,0.0,0%~10%,0.2,20%~30%,annual revenue YoY,0.08413914271405476,0.14539414406748272,0.3591691418688343,0.06666666666666667
Hyperscalers,Alibaba Group,BABA,BABA,2025,0.05862821515393635,0.18733198246562965,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.05862821515393635,0.18350920582620525,0.4433944562372354,0.13333333333333333
Hyperscalers,Amazon,AMZN,AMZN,2025,0.1182957412988368,2.0088177661659046,1,0.1,10%~20%,2.0,200%~210%,annual revenue YoY,0.1182957412988368,0.18350920582620525,0.4433944562372354,0.13333333333333333
Hyperscalers,Google,GOOGL,GOOGL,2025,0.0868277022726951,0.1262793618556426,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.0868277022726951,0.18350920582620525,0.4433944562372354,0.13333333333333333
Hyperscalers,Microsoft,MSFT,MSFT,2025,0.06882029555656421,0.06164326061667236,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.06882029555656421,0.18350920582620525,0.4433944562372354,0.13333333333333333
Hyperscalers,Oracle,ORCL,ORCL,2025,0.17704995287464653,0.1983342485813655,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.17704995287464653,0.18350920582620525,0.4433944562372354,0.13333333333333333
Hyperscalers,TCEHY,TCEHY,TCEHY,2025,0.13859603154529232,0.19149272460797184,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.13859603154529232,0.18350920582620525,0.4433944562372354,0.13333333333333333
Hyperscalers,Alibaba Group,BABA,BABA,2026,0.027423176865088106,-0.5943253827952895,1,0.0,0%~10%,-0.6000000000000001,-60%~-50%,annual revenue YoY,0.027423176865088106,0.33014975490559884,0.5215021032600126,0.26666666666666666
NAND,Seagate Technology,STX,STX,2016,,,1,,,,,annual op income YoY,,0.5500479329800854,0.7750239664900427,0.0
NAND,Western Digital,WDC,WDC,2016,,,1,,,,,annual op income YoY,,0.5500479329800854,0.7750239664900427,0.0
NAND,Seagate Technology,STX,STX,2017,0.001092975808802077,0.15878378378378377,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.001092975808802077,0.2317699969535311,0.6158849984767655,0.0
NAND,Western Digital,WDC,WDC,2017,,-0.10050251256281406,1,,,-0.2,-20%~-10%,annual op income YoY,-0.10050251256281406,0.2317699969535311,0.6158849984767655,0.0
NAND,Seagate Technology,STX,STX,2018,-0.187713807409564,-0.7837706511175899,1,-0.2,-20%~-10%,-0.8,-80%~-70%,annual revenue YoY,-0.187713807409564,0.7729422516651266,0.8864711258325633,1.0
NAND,Western Digital,WDC,WDC,2018,,-0.7107386716325264,1,,,-0.8,-80%~-70%,annual op income YoY,-0.7107386716325264,0.7729422516651266,0.8864711258325633,1.0
NAND,Seagate Technology,STX,STX,2019,-0.034856630824372736,1.3685393258426966,1,-0.1,-10%~0%,1.3,130%~140%,annual revenue YoY,-0.034856630824372736,0.6367022471067854,0.8183511235533927,0.0
NAND,Western Digital,WDC,WDC,2019,,3.1931330472103,1,,,3.1,310%~320%,annual op income YoY,3.1931330472103,0.6367022471067854,0.8183511235533927,0.0
NAND,Seagate Technology,STX,STX,2020,0.03834370067774584,0.5502846299810247,1,0.0,0%~10%,0.5,50%~60%,annual revenue YoY,0.03834370067774584,0.40902580559519536,0.7045129027975977,0.0
NAND,Western Digital,WDC,WDC,2020,0.08139108573822873,0.8510747185261003,1,0.0,0%~10%,0.8,80%~90%,annual revenue YoY,0.08139108573822873,0.40902580559519536,0.7045129027975977,0.0
NAND,Seagate Technology,STX,STX,2021,-0.07099427753934195,-0.08996328029375766,1,-0.1,-10%~0%,-0.1,-10%~0%,annual revenue YoY,-0.07099427753934195,0.6744338297423088,0.8372169148711543,1.0
NAND,Western Digital,WDC,WDC,2021,-0.1975105342180462,-0.9759469173348079,1,-0.2,-20%~-10%,-1.0,-100%~-90%,annual revenue YoY,-0.1975105342180462,0.6744338297423088,0.8372169148711543,1.0
NAND,Seagate Technology,STX,STX,2022,0.011453320500481201,-0.12575655682582376,1,0.0,0%~10%,-0.2,-20%~-10%,annual revenue YoY,0.011453320500481201,0.6615195545615018,0.8307597772807508,1.0
NAND,Western Digital,WDC,WDC,2022,0.01007906331100239,2.8505747126436782,1,0.0,0%~10%,2.8000000000000003,280%~290%,annual revenue YoY,0.01007906331100239,0.6615195545615018,0.8307597772807508,1.0
NAND,Seagate Technology,STX,STX,2023,0.016366923589304472,0.1476923076923078,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.016366923589304472,0.8004593605627804,0.9002296802813904,1.0
NAND,Western Digital,WDC,WDC,2023,0.011113766730401542,2.6417910447761193,1,0.0,0%~10%,2.6,260%~270%,annual revenue YoY,0.011113766730401542,0.8004593605627804,0.9002296802813904,1.0
NAND,Kioxia Holdings,285A.T,285A.T,2024,,,1,,,,,annual op income YoY,,0.5547635992190195,0.7773817996095097,0.0
NAND,Seagate Technology,STX,STX,2024,0.09175170864151294,0.3103217158176943,1,0.0,0%~10%,0.30000000000000004,30%~40%,annual revenue YoY,0.09175170864151294,0.5547635992190195,0.7773817996095097,0.0
NAND,Western Digital,WDC,WDC,2024,0.1105661269353504,0.9598360655737705,1,0.1,10%~20%,0.9,90%~100%,annual revenue YoY,0.1105661269353504,0.5547635992190195,0.7773817996095097,0.0
NAND,Kioxia Holdings,285A.T,285A.T,2025,0.6063451652223186,,1,0.6000000000000001,60%~70%,,,annual revenue YoY,0.6063451652223186,0.6237915714158586,0.7559329004353158,0.3333333333333333
NAND,Seagate Technology,STX,STX,2025,-0.2198782265671898,-0.020460358056266004,1,-0.30000000000000004,-30%~-20%,-0.1,-10%~0%,annual revenue YoY,-0.2198782265671898,0.6237915714158586,0.7559329004353158,0.3333333333333333
NAND,Western Digital,WDC,WDC,2025,-0.6671633054860853,-1.2291928063571727,1,-0.7000000000000001,-70%~-60%,,,annual revenue YoY,-0.6671633054860853,0.6237915714158586,0.7559329004353158,0.3333333333333333
Neocloud,CRWV,CRWV,CRWV,2025,-0.8804177545691906,-1.0432098765432098,1,-0.9,-90%~-80%,,,annual revenue YoY,-0.8804177545691906,0.8878433677020717,0.9439216838510358,1.0
Neocloud,IREN,IREN,IREN,2025,-0.5966227189196119,,1,-0.6000000000000001,-60%~-50%,,,annual revenue YoY,-0.5966227189196119,0.8878433677020717,0.9439216838510358,1.0
Neocloud,Nebius Group,NBIS,NBIS,2025,4.7901639344262295,,1,4.7,470%~480%,,,annual revenue YoY,4.7901639344262295,0.8878433677020717,0.9439216838510358,1.0
OSAT / packiging,Amkor Technology,AMKR,AMKR,2016,,,1,,,,,annual op income YoY,,-0.023342168809717408,0.3075286283668626,0.0
OSAT / packiging,Amkor Technology,AMKR,AMKR,2017,-0.07823668132317607,-0.25567145308407846,1,-0.1,-10%~0%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.07823668132317607,0.01318992519152898,0.2661804233997966,0.0
OSAT / packiging,Amkor Technology,AMKR,AMKR,2018,0.3616601660609797,0.8720509102821541,1,0.30000000000000004,30%~40%,0.8,80%~90%,annual revenue YoY,0.3616601660609797,0.2747993732720787,0.43778356004242447,0.06666666666666667
OSAT / packiging,Amkor Technology,AMKR,AMKR,2019,0.07107757961163985,0.3141836823975088,1,0.0,0%~10%,0.30000000000000004,30%~40%,annual revenue YoY,0.07107757961163985,0.2698642986715077,0.4910159116701258,0.26666666666666666
OSAT / packiging,Amkor Technology,AMKR,AMKR,2020,0.026012406373996377,-0.3634561325639888,1,0.0,0%~10%,-0.4,-40%~-30%,annual revenue YoY,0.026012406373996377,0.4771602941457077,0.5860273212890197,0.3333333333333333
OSAT / packiging,Amkor Technology,AMKR,AMKR,2021,-0.061118516860783845,-0.0967444527085658,1,-0.1,-10%~0%,-0.1,-10%~0%,annual revenue YoY,-0.061118516860783845,0.17214998768086556,0.38151680043040087,0.13333333333333333
OSAT / packiging,ASX,ASX,ASX,2022,,,1,,,,,annual op income YoY,,0.5468306253519254,0.6413130552326279,0.4666666666666667
OSAT / packiging,Amkor Technology,AMKR,AMKR,2022,0.24624356902273825,0.9609941244585496,1,0.2,20%~30%,0.9,90%~100%,annual revenue YoY,0.24624356902273825,0.5468306253519254,0.6413130552326279,0.4666666666666667
OSAT / packiging,Hana Micron,067310.KQ,067310.KQ,2022,,,1,,,,,annual op income YoY,,0.5468306253519254,0.6413130552326279,0.4666666666666667
OSAT / packiging,JCET Group,600584.SS,600584.SS,2022,,,1,,,,,annual op income YoY,,0.5468306253519254,0.6413130552326279,0.4666666666666667
OSAT / packiging,King Yuan Electronics,2449.TW,2449.TW,2022,,,1,,,,,annual op income YoY,,0.5468306253519254,0.6413130552326279,0.4666666666666667
OSAT / packiging,Tongfu Microelectronics,002156.SZ,002156.SZ,2022,,,1,,,,,annual op income YoY,,0.5468306253519254,0.6413130552326279,0.4666666666666667
OSAT / packiging,ASX,ASX,ASX,2023,-0.13260068498574928,-0.4863890168312116,1,-0.2,-20%~-10%,-0.5,-50%~-40%,annual revenue YoY,-0.13260068498574928,0.4455093239077214,0.5555166253102398,0.2
OSAT / packiging,Amkor Technology,AMKR,AMKR,2023,0.21536894013747698,0.6696366280659165,1,0.2,20%~30%,0.6000000000000001,60%~70%,annual revenue YoY,0.21536894013747698,0.4455093239077214,0.5555166253102398,0.2
OSAT / packiging,Hana Micron,067310.KQ,067310.KQ,2023,0.0698230881509061,-0.4472229828335297,1,0.0,0%~10%,-0.5,-50%~-40%,annual revenue YoY,0.0698230881509061,0.4455093239077214,0.5555166253102398,0.2
OSAT / packiging,JCET Group,600584.SS,600584.SS,2023,-0.16489998564836494,-0.5156191954603968,1,-0.2,-20%~-10%,-0.6000000000000001,-60%~-50%,annual revenue YoY,-0.16489998564836494,0.4455093239077214,0.5555166253102398,0.2
OSAT / packiging,King Yuan Electronics,2449.TW,2449.TW,2023,-0.3770040444898708,-0.4520027044041057,1,-0.4,-40%~-30%,-0.5,-50%~-40%,annual revenue YoY,-0.3770040444898708,0.4455093239077214,0.5555166253102398,0.2
OSAT / packiging,Tongfu Microelectronics,002156.SZ,002156.SZ,2023,-0.01214154527437783,-0.1651106118804715,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.01214154527437783,0.4455093239077214,0.5555166253102398,0.2
OSAT / packiging,ASX,ASX,ASX,2024,0.02319088916419121,-0.03521856183848859,1,0.0,0%~10%,-0.1,-10%~0%,annual revenue YoY,0.02319088916419121,0.27911182798487294,0.4136200634488235,0.06666666666666667
OSAT / packiging,Amkor Technology,AMKR,AMKR,2024,0.15529568389051818,0.17519939536278883,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.15529568389051818,0.27911182798487294,0.4136200634488235,0.06666666666666667
OSAT / packiging,Hana Micron,067310.KQ,067310.KQ,2024,0.23528130394037583,0.7632200563356981,1,0.2,20%~30%,0.7000000000000001,70%~80%,annual revenue YoY,0.23528130394037583,0.27911182798487294,0.4136200634488235,0.06666666666666667
OSAT / packiging,JCET Group,600584.SS,600584.SS,2024,0.19221756498618214,0.05622156388174315,1,0.1,10%~20%,0.0,0%~10%,annual revenue YoY,0.19221756498618214,0.27911182798487294,0.4136200634488235,0.06666666666666667
OSAT / packiging,King Yuan Electronics,2449.TW,2449.TW,2024,0.08800913354703166,0.14048339524768694,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.08800913354703166,0.27911182798487294,0.4136200634488235,0.06666666666666667
OSAT / packiging,Tongfu Microelectronics,002156.SZ,002156.SZ,2024,0.05453114391170821,0.5236552449140199,1,0.0,0%~10%,0.5,50%~60%,annual revenue YoY,0.05453114391170821,0.27911182798487294,0.4136200634488235,0.06666666666666667
OSAT / packiging,ASX,ASX,ASX,2025,0.08393906691979103,0.27538462357048044,1,0.0,0%~10%,0.2,20%~30%,annual revenue YoY,0.08393906691979103,0.46575458645314793,0.5587280575132337,0.2
OSAT / packiging,Amkor Technology,AMKR,AMKR,2025,-0.08298849975005596,-0.47581995260737464,1,-0.1,-10%~0%,-0.5,-50%~-40%,annual revenue YoY,-0.08298849975005596,0.46575458645314793,0.5587280575132337,0.2
OSAT / packiging,Hana Micron,067310.KQ,067310.KQ,2025,0.21351996294600784,0.18267624670638694,1,0.2,20%~30%,0.1,10%~20%,annual revenue YoY,0.21351996294600784,0.46575458645314793,0.5587280575132337,0.2
OSAT / packiging,JCET Group,600584.SS,600584.SS,2025,0.08091024812117276,0.10581778877708081,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.08091024812117276,0.46575458645314793,0.5587280575132337,0.2
OSAT / packiging,King Yuan Electronics,2449.TW,2449.TW,2025,0.2847614997396819,0.44051979314217227,1,0.2,20%~30%,0.4,40%~50%,annual revenue YoY,0.2847614997396819,0.46575458645314793,0.5587280575132337,0.2
OSAT / packiging,Tongfu Microelectronics,002156.SZ,002156.SZ,2025,0.16915660145021016,0.23747574262733928,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.16915660145021016,0.46575458645314793,0.5587280575132337,0.2
Server EMS,Flex Ltd,FLEX,FLEX,2016,,,1,,,,,annual op income YoY,,0.15587402219301966,0.4296696682912894,0.1
Server EMS,Sanmina,SANM,SANM,2016,,,1,,,,,annual op income YoY,,0.15587402219301966,0.4296696682912894,0.1
Server EMS,Flex Ltd,FLEX,FLEX,2017,0.001505595453637154,,1,0.0,0%~10%,,,annual revenue YoY,0.001505595453637154,-0.050204471260172315,0.5354818806829027,0.1
Server EMS,Sanmina,SANM,SANM,2017,0.025652820724216152,0.017122224336695302,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.025652820724216152,-0.050204471260172315,0.5354818806829027,0.1
Server EMS,Flex Ltd,FLEX,FLEX,2018,-0.06612500208429617,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.06612500208429617,0.20158281898785813,0.38243444569669205,0.2
Server EMS,Sanmina,SANM,SANM,2018,0.0167290476286841,0.10676461464985398,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.0167290476286841,0.20158281898785813,0.38243444569669205,0.2
Server EMS,Flex Ltd,FLEX,FLEX,2019,-0.02276725575307792,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.02276725575307792,0.5044528559610473,0.6171146999608004,0.1
Server EMS,Sanmina,SANM,SANM,2019,0.059778919922156115,0.007482705696554515,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.059778919922156115,0.5044528559610473,0.6171146999608004,0.1
Server EMS,Flex Ltd,FLEX,FLEX,2020,0.06613591606128577,,1,0.0,0%~10%,,,annual revenue YoY,0.06613591606128577,0.40058834627203693,0.5524357849921882,0.1
Server EMS,Sanmina,SANM,SANM,2020,0.035161507720838925,-0.4725898254491825,1,0.0,0%~10%,-0.5,-50%~-40%,annual revenue YoY,0.035161507720838925,0.40058834627203693,0.5524357849921882,0.1
Server EMS,Flex Ltd,FLEX,FLEX,2021,0.030260800905431484,,1,0.0,0%~10%,,,annual revenue YoY,0.030260800905431484,0.05465559302904237,0.43856437790574326,0.0
Server EMS,Sanmina,SANM,SANM,2021,0.1580461960611128,1.3954672181244296,1,0.1,10%~20%,1.3,130%~140%,annual revenue YoY,0.1580461960611128,0.05465559302904237,0.43856437790574326,0.0
Server EMS,Celestica,CLS,CLS,2022,,,1,,,,,annual op income YoY,,0.3942880353354706,0.5370612842393587,0.1
Server EMS,Flex Ltd,FLEX,FLEX,2022,-0.07634199381938878,,1,-0.1,-10%~0%,,,annual revenue YoY,-0.07634199381938878,0.3942880353354706,0.5370612842393587,0.1
Server EMS,Hon Hai Precision Industry (Foxconn),2317.TW,2317.TW,2022,,,1,,,,,annual op income YoY,,0.3942880353354706,0.5370612842393587,0.1
Server EMS,Luxshare Precision,002475.SZ,002475.SZ,2022,,,1,,,,,annual op income YoY,,0.3942880353354706,0.5370612842393587,0.1
Server EMS,Sanmina,SANM,SANM,2022,-0.1546649025687713,-0.20421715591873257,1,-0.2,-20%~-10%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.1546649025687713,0.3942880353354706,0.5370612842393587,0.1
Server EMS,Celestica,CLS,CLS,2023,0.09806896551724131,0.18378378378378368,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.09806896551724131,0.4499678013865459,0.5706798556323063,0.0
Server EMS,Flex Ltd,FLEX,FLEX,2023,-0.003552251135894302,0.9156626506024097,1,-0.1,-10%~0%,0.9,90%~100%,annual revenue YoY,-0.003552251135894302,0.4499678013865459,0.5706798556323063,0.0
Server EMS,Hon Hai Precision Industry (Foxconn),2317.TW,2317.TW,2023,-0.11185841064063307,-0.08476875768990044,1,-0.2,-20%~-10%,-0.1,-10%~0%,annual revenue YoY,-0.11185841064063307,0.4499678013865459,0.5706798556323063,0.0
Server EMS,Luxshare Precision,002475.SZ,002475.SZ,2023,0.0299624384041699,0.0036132052071249365,1,0.0,0%~10%,0.0,0%~10%,annual revenue YoY,0.0299624384041699,0.4499678013865459,0.5706798556323063,0.0
Server EMS,Sanmina,SANM,SANM,2023,-0.031896867551581276,0.12406944621344218,1,-0.1,-10%~0%,0.1,10%~20%,annual revenue YoY,-0.031896867551581276,0.4499678013865459,0.5706798556323063,0.0
Server EMS,Celestica,CLS,CLS,2024,-0.08931038814219316,-0.17437214611872143,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.08931038814219316,0.04421875063285951,0.5000558841676201,0.1
Server EMS,Flex Ltd,FLEX,FLEX,2024,0.021099320179074788,0.11949685534591192,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.021099320179074788,0.04421875063285951,0.5000558841676201,0.1
Server EMS,Hon Hai Precision Industry (Foxconn),2317.TW,2317.TW,2024,0.081962077722882,0.17086703574911444,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.081962077722882,0.04421875063285951,0.5000558841676201,0.1
Server EMS,Luxshare Precision,002475.SZ,002475.SZ,2024,0.13975249014399527,-0.029221592021321574,1,0.1,10%~20%,-0.1,-10%~0%,annual revenue YoY,0.13975249014399527,0.04421875063285951,0.5000558841676201,0.1
Server EMS,Sanmina,SANM,SANM,2024,0.1753047776045078,0.3654937171792947,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.1753047776045078,0.04421875063285951,0.5000558841676201,0.1
Server EMS,Celestica,CLS,CLS,2025,0.09806896551724131,0.16937435188385752,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.09806896551724131,0.4441429913775957,0.588098495501963,0.2
Server EMS,Flex Ltd,FLEX,FLEX,2025,0.15706572484066084,0.14269662921348325,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.15706572484066084,0.4441429913775957,0.588098495501963,0.2
Server EMS,Hon Hai Precision Industry (Foxconn),2317.TW,2317.TW,2025,0.1667380264983025,0.276287636283566,1,0.1,10%~20%,0.2,20%~30%,annual revenue YoY,0.1667380264983025,0.4441429913775957,0.588098495501963,0.2
Server EMS,Luxshare Precision,002475.SZ,002475.SZ,2025,0.23642466402153173,0.26587047943431696,1,0.2,20%~30%,0.2,20%~30%,annual revenue YoY,0.23642466402153173,0.4441429913775957,0.588098495501963,0.2
Server EMS,Sanmina,SANM,SANM,2025,0.1282164729579265,0.3038208304361636,1,0.1,10%~20%,0.30000000000000004,30%~40%,annual revenue YoY,0.1282164729579265,0.4441429913775957,0.588098495501963,0.2
Server EMS,Flex Ltd,FLEX,FLEX,2026,-0.07322293172408956,-0.16125860373647982,1,-0.1,-10%~0%,-0.2,-20%~-10%,annual revenue YoY,-0.07322293172408956,0.6442606622304343,0.7251093310270852,0.7
Server Networking,Applied Optoelectronics,AAOI,AAOI,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,Arista Networks,ANET,ANET,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,Cisco,CSCO,CSCO,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,Coherent Corp,COHR,COHR,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,Fabrinet,FN,FN,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,Lumentum,LITE,LITE,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,MACOM Technology,MTSI,MTSI,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,Semtech,SMTC,SMTC,2016,,,1,,,,,annual op income YoY,,0.12880936732507567,0.37454840821673835,0.045454545454545456
Server Networking,Applied Optoelectronics,AAOI,AAOI,2017,0.45576432168893577,1.6175554690541065,1,0.4,40%~50%,1.6,160%~170%,annual revenue YoY,0.45576432168893577,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,Arista Networks,ANET,ANET,2017,0.4339708888455178,0.18958195565399594,1,0.4,40%~50%,0.1,10%~20%,annual revenue YoY,0.4339708888455178,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,Cisco,CSCO,CSCO,2017,0.04282805141911661,0.1524879614767256,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.04282805141911661,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,Coherent Corp,COHR,COHR,2017,0.08591153307447663,0.6520888009293122,1,0.0,0%~10%,0.6000000000000001,60%~70%,annual revenue YoY,0.08591153307447663,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,Fabrinet,FN,FN,2017,0.1412295273023394,-0.48355727849140906,1,0.1,10%~20%,-0.5,-50%~-40%,annual revenue YoY,0.1412295273023394,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,Lumentum,LITE,LITE,2017,0.023474752414720745,-3.689655172413793,1,0.0,0%~10%,,,annual revenue YoY,0.023474752414720745,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,MACOM Technology,MTSI,MTSI,2017,0.2400431617770622,,1,0.2,20%~30%,,,annual revenue YoY,0.2400431617770622,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,Semtech,SMTC,SMTC,2017,-0.12129023006533601,-0.29008211657240224,1,-0.2,-20%~-10%,-0.30000000000000004,-30%~-20%,annual revenue YoY,-0.12129023006533601,0.10511299900782674,0.31816763568580797,0.045454545454545456
Server Networking,Applied Optoelectronics,AAOI,AAOI,2018,0.3728745728082232,0.7116514238976877,1,0.30000000000000004,30%~40%,0.7000000000000001,70%~80%,annual revenue YoY,0.3728745728082232,0.26850462030617206,0.3860319443723793,0.09090909090909091
Server Networking,Arista Networks,ANET,ANET,2018,0.3481126229866365,0.630247541993731,1,0.30000000000000004,30%~40%,0.6000000000000001,60%~70%,annual revenue YoY,0.3481126229866365,0.26850462030617206,0.3860319443723793,0.09090909090909091
Server Networking,Broadcom,AVGO,AVGO,2018,,,1,,,,,annual op income YoY,,0.26850462030617206,0.3860319443723793,0.09090909090909091
Server Networking,Cisco,CSCO,CSCO,2018,0.001749354162852601,0.1754874651810585,1,0.0,0%~10%,0.1,10%~20%,annual revenue YoY,0.001749354162852601,0.26850462030617206,0.3860319443723793,0.09090909090909091
Server Networking,Coherent Corp,COHR,COHR,2018,0.1149049613119828,0.19549733720491136,1,0.1,10%~20%,0.1,10%~20%,annual revenue YoY,0.1149049613119828,0.26850462030617206,0.3860319443723793,0.09090909090909091
Server Networking,Fabrinet,FN,FN,2018,0.26262075241698724,0.4801950805767601,1,0.2,20%~30%,0.4,40%~50%,annual revenue YoY,0.26262075241698724,0.26850462030617206,0.3860319443723793,0.09090909090909091
