source_section,target_section,source_metric,target_metric,lag_quarters,timing,observations,corr,r_squared,beta_target_per_1_source
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,0,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,0,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,Energy,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,HW equipment,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,Hyperscalers,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,NAND,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,Neocloud,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,0,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,0,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,OSAT / packiging,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,0,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,SW equipment,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,Server EMS,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,1,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,Server Networking,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,1,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,Server OEM,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,1,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,0,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,components,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,foundry,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,1,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,0,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,0,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,0,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,0,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,0,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,0,,,
Server ODM,meterier,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,0,,,
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,24,0.5986652667575949,0.35840010162194225,0.04449186514654878
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,25,0.25475172446743477,0.0648984411191318,0.01898753948375591
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,26,-0.03291466348274901,0.0010833750721826114,-0.0024898920294292486
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,27,-0.469907054885059,0.22081264023074987,-0.036334657918283116
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,28,-0.6103598098019998,0.37253909742153335,-0.05114279112205461
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,29,-0.4109179413391423,0.16885355451439876,-0.03434244342662098
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,30,-0.28714745693693233,0.0824536620253474,-0.023855327550289802
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,31,-0.0414444659066261,0.0017176437542854933,-0.0034631450877760923
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,32,0.5522404561320259,0.304969521388908,1.0808478613554133
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,31,0.3914991638356766,0.15327159528403397,0.9174944197357937
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,30,0.4739784225263944,0.22465554502060925,1.201526254953297
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,29,0.08296942230643214,0.00688392503786308,0.23579161659727216
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,28,-0.05960538231912702,0.0035528016014093004,-0.16971263536448697
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,27,-0.09702954672672814,0.00941473293799432,-0.276466372474448
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,26,-0.1186450487922192,0.014076647602908074,-0.3391102385930948
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,25,-0.11569431970868532,0.013385175612855493,-0.3321309902738846
Server OEM,AI Chip,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,24,-0.09980223973329262,0.009960487055781612,-0.2878462495307809
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,23,-0.2689769286565414,0.07234858814950615,-0.004734688953261512
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,24,-0.04534101948487698,0.002055808047927994,-0.0008041829056806127
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,25,0.06643313432020563,0.004413361335606483,0.001190334633816811
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,26,0.158162456382301,0.025015362608883266,0.0028211289519344627
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,27,-0.09984440676259378,0.009968905561774282,-0.002012555424463132
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,28,-0.22092879711346972,0.048809533394004664,-0.004439918467567251
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,29,0.4006346643487717,0.16050813427785296,0.02280412485247759
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,30,0.5931102426085898,0.35177975988722027,0.06745442956946272
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,31,0.6805577694275852,0.4631588775282502,0.11504218946785476
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,30,0.5326823884056991,0.2837505269176001,0.10771217830449416
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,29,0.348080647737416,0.12116013732929908,0.0761066745772075
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,28,-0.0269319101523049,0.0007253277844518238,-0.006598037411296201
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,27,-0.132002630407778,0.017424694434572435,-0.0323636666441609
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,26,-0.19517251782346104,0.038092311713549216,-0.0478963221208571
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,25,-0.19620376961248212,0.038495919210147965,-0.0482001095554046
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,24,0.10151297601154859,0.010304884298721239,0.024947579082221918
Server OEM,AI Platforms,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,23,0.5768131746708977,0.3327134384739195,0.14211145552169452
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,20,0.2689951354602534,0.07235838290128006,0.01181638040344397
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,21,0.053447277572192683,0.002856611479879011,0.002578060129083216
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,22,-0.17456203887808525,0.030471905417274146,-0.008577815440543873
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,23,-0.22562776855801817,0.05090788994447061,-0.011202075424862462
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,24,-0.10049846900608138,0.0100999422725663,-0.00541366590539802
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-3,target leads,25,0.16099640912610233,0.025919843751499326,0.00926530470935878
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-2,target leads,26,0.43854980488191364,0.19232593136196452,0.026111340766381847
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,-1,target leads,27,0.5219626471713161,0.27244500504208785,0.03274871081351642
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,0,same quarter,28,0.3022102306631187,0.09133102351745541,0.03399777805039933
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,1,source leads,27,0.13015362712734418,0.016939966654403744,0.01458980588264973
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,2,source leads,26,-0.10741109406698632,0.011537143128666983,-0.012003358152481991
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,3,source leads,25,-0.3079083916819329,0.0948075776681546,-0.03434015118146921
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,4,source leads,24,-0.30326982163100047,0.09197258471209883,-0.033822815107157504
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,5,source leads,23,-0.31524925213665383,0.09938209097271954,-0.03473320194137324
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,6,source leads,22,0.47149602865511236,0.22230850503754254,0.05175868736892717
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,7,source leads,21,0.8383307675016837,0.702798475739962,0.13271674616948034
Server OEM,AI Software,cost_of_revenue_usd_m,revenue_usd_m,8,source leads,20,-0.06888194295235699,0.004744722064891762,-0.07775246654377674
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-8,target leads,22,0.2867605217768535,0.08223159684973327,0.014059659416322878
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-7,target leads,23,0.13784518851457142,0.019001295996617734,0.006725060364087916
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-6,target leads,24,0.028068630653876957,0.0007878480267837611,0.0013692294391544203
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-5,target leads,25,-0.041798466901632976,0.0017471118353269074,-0.0020442085315381105
Server OEM,CPU,cost_of_revenue_usd_m,revenue_usd_m,-4,target leads,26,-0.12153110688816887,0.014769809941463527,-0.005933193655965293
