section,quarter_period,capex_investment_usd_m,capex_valid_companies,total_companies,revenue_usd_m,revenue_usd_m_valid_companies,gross_profit_usd_m,gross_profit_usd_m_valid_companies,cost_of_revenue_usd_m,cost_of_revenue_usd_m_valid_companies,operating_income_usd_m,operating_income_usd_m_valid_companies,net_income_usd_m,net_income_usd_m_valid_companies,inventory_usd_m,inventory_usd_m_valid_companies,calendar_quarter,capex_yoy_current_ratio,revenue_usd_m_yoy_current_ratio,gross_profit_usd_m_yoy_current_ratio,cost_of_revenue_usd_m_yoy_current_ratio,operating_income_usd_m_yoy_current_ratio,net_income_usd_m_yoy_current_ratio,inventory_usd_m_yoy_current_ratio
NAND,2025Q4,208.0,2,2,5842.0,2,2556.0,2,3286.0,2,1809.0,2,2435.0,2,2847.0,2,2025-Q4,1.0,0.20181444710715507,0.8881064162754304,0.23402312842361533,1.4350469872857932,1.1585215605749486,-0.6993326308394802
NAND,2026Q1,164.0,2,2,4380.0,2,806.0,1,1406.0,1,737.0,2,798.0,2,2731.0,2,2026-Q1,-0.18292682926829268,0.04018264840182648,0.8771712158808933,-0.8854907539118065,1.983717774762551,2.088972431077694,-0.6774075430245331
NAND,2026Q2,0.0,0,2,4734.0,2,907.0,1,1502.0,1,1048.0,2,829.0,2,2731.0,2,2026-Q2,,0.031051964512040557,0.45755237045203967,-0.6910785619174434,1.08206106870229,1.8492159227985525,-0.6774075430245331
NAND,2026Q3,0.0,0,2,4454.0,2,912.0,1,1382.0,1,1191.0,2,833.0,2,2731.0,2,2026-Q3,,0.23506960035922767,0.4309210526315789,0.10781476121562952,0.801007556675063,1.7923169267707082,0.03844745514463566
Neocloud,2025Q1,2729.639,3,3,384.407,3,124.117,2,71.60600000000001,2,-75.764,3,-258.892,3,0.0,0,2025-Q1,,,,,,,
Neocloud,2025Q2,868.472,2,3,683.3629999999999,3,125.87,2,162.122,2,-7.4739999999999895,3,550.798,3,0.0,0,2025-Q2,,,,,,,
Neocloud,2025Q3,1236.1109999999999,2,3,970.336,3,254.45800000000003,2,131.93699999999995,2,-73.219,3,135.763,3,0.0,0,2025-Q3,,,,,,,
Neocloud,2025Q4,6952.616,3,3,1984.296,3,1332.365,3,651.931,3,-424.244,3,-875.933,3,0.0,0,2025-Q4,,,,,,,
Neocloud,2026Q1,3985.7309999999998,3,3,1433.7640000000001,3,295.2,1,103.80000000000001,1,-202.086,3,254.49700000000007,3,0.0,0,2026-Q1,0.31514720888088027,0.7318896275816662,0.5795494579945799,0.3101541425818882,0.6250903080866562,2.0172693587743664,
Neocloud,2026Q2,0.0,0,1,116.144,1,0.0,0,0.0,0,17.31,1,-51.703,1,0.0,0,2026-Q2,,-4.883756371401018,,,1.4317735413056032,11.653114906291703,
Neocloud,2026Q3,0.0,0,1,144.823,1,0.0,0,0.0,0,29.215,1,-51.703,1,0.0,0,2026-Q3,,-5.700151219074319,,,3.506212562040048,3.625824420246407,
OSAT / packiging,2016Q1,106.149,1,1,742.875,1,134.947,1,607.928,1,53.979,1,28.781,1,238.205,1,2016-Q1,,,,,,,
OSAT / packiging,2016Q2,0.0,0,1,736.722,1,115.098,1,621.624,1,38.643,1,7.327,1,238.205,1,2016-Q2,,,,,,,
OSAT / packiging,2016Q3,0.0,0,1,734.362,1,126.6,1,607.762,1,51.295,1,27.735,1,238.205,1,2016-Q3,,,,,,,
OSAT / packiging,2017Q1,198.788,1,1,868.682,1,122.884,1,745.798,1,22.094,1,-0.875,1,267.99,1,2017-Q1,,,,,,,
OSAT / packiging,2017Q2,0.0,0,1,917.326,1,131.606,1,785.72,1,30.542,1,4.713,1,267.99,1,2017-Q2,,0.19017339528150298,-0.025386380560156897,0.22627908160667926,-0.7673695239342544,-5.106726076808826,0.11114220679876113
OSAT / packiging,2017Q3,0.0,0,1,1086.014,1,213.8,1,872.2139999999999,1,114.615,1,60.089,1,267.99,1,2017-Q3,,0.32162752966352176,0.46165575304022455,0.28730334527994267,0.6628451773328098,0.878064204762935,0.11114220679876113
OSAT / packiging,2018Q1,88.285,1,1,899.284,1,136.234,1,763.05,1,18.384,1,-14.786,1,213.649,1,2018-Q1,1.0,0.18339256564111006,0.0707165612108579,0.2035095996330516,-1.790197998259356,2.8757608548627083,-0.11493618037060792
OSAT / packiging,2018Q2,0.0,0,1,1008.385,1,176.616,1,831.769,1,172.659,1,119.013,1,213.649,1,2018-Q2,,0.13854133094006751,0.3042306472799747,0.10335922593893257,0.8720367892782884,1.007352138001731,-0.2543470833001793
OSAT / packiging,2018Q3,0.0,0,1,1148.884,1,223.888,1,924.996,1,105.479,1,59.264,1,213.649,1,2018-Q3,,0.2015503741021722,0.41217930393768315,0.15056929975913405,0.71044473307483,0.9204744870410367,-0.2543470833001793
OSAT / packiging,2019Q1,230.603,1,1,1025.319,1,157.771,1,867.548,1,36.119,1,9.544,1,230.589,1,2019-Q1,1.0,-0.05919621113038961,-0.35512863580759474,-0.005378376758404076,-2.1732606107588803,-5.295997485331098,-0.16219767638525692
OSAT / packiging,2019Q2,0.0,0,1,1065.684,1,169.717,1,895.967,1,53.941,1,32.591,1,230.589,1,2019-Q2,,0.15614384751952734,0.19728724877295734,0.14835032986705987,0.6591831816243674,1.4536835322635084,0.0734640420835339
OSAT / packiging,2019Q3,0.0,0,1,1144.192,1,200.707,1,943.485,1,92.703,1,56.662,1,230.589,1,2019-Q3,,0.11869249216914646,0.12003069150552786,0.11840781782434273,-0.8624963593411215,-1.1004023860788537,0.0734640420835339
OSAT / packiging,2020Q1,203.216,1,1,894.964,1,120.761,1,774.2030000000001,1,13.42,1,-22.879,1,220.602,1,2020-Q1,1.0,-0.28372090944440215,-0.8539760353094129,-0.19477191382621856,-6.85983606557377,3.590323003627781,0.03151829992475137
OSAT / packiging,2020Q2,0.0,0,1,895.305,1,123.454,1,771.851,1,22.51,1,-9.45,1,220.602,1,2020-Q2,,-0.14521755156064137,-0.2779739822119979,-0.12398377407038405,-0.6045757441137272,2.00994708994709,-0.04527157505371662
OSAT / packiging,2020Q3,0.0,0,1,1083.917,1,182.24,1,901.6769999999999,1,78.855,1,54.07,1,220.602,1,2020-Q3,,0.01682139868643074,0.0687170763827919,0.006332644616642016,0.3159469913131697,0.3972443129276863,-0.04527157505371662
OSAT / packiging,2021Q1,55.888,1,1,1152.616,1,188.908,1,963.708,1,84.073,1,63.889,1,297.293,1,2021-Q1,1.0,0.007308591933479995,-0.062458974739026445,0.020984572090301166,-0.10264888846597613,0.1131180641424972,0.22437124318433332
OSAT / packiging,2021Q2,0.0,0,1,1172.909,1,192.32,1,980.5890000000002,1,86.524,1,55.424,1,297.293,1,2021-Q2,,0.2369706430763171,0.3720829866888519,0.21047146153995205,0.8448985252646665,1.4127995092378753,0.2579643651212777
OSAT / packiging,2021Q3,0.0,0,1,1354.023,1,241.085,1,1112.9379999999999,1,127.469,1,92.151,1,297.293,1,2021-Q3,,0.33878154211560657,0.4879233465375283,0.30647439480006966,0.8234080443088123,1.1025490770583064,0.2579643651212777
OSAT / packiging,2022Q1,110.351,1,1,1326.15,1,265.534,1,1060.616,1,144.448,1,119.809,1,484.959,1,2022-Q1,1.0,0.18265882441654424,0.3136848765129889,0.14985536706970295,0.4540942069118299,0.5486983448655778,0.5451120610195913
OSAT / packiging,2022Q2,0.0,0,1,1406.535,1,272.82,1,1133.7150000000001,1,155.115,1,125.806,1,484.959,1,2022-Q2,,0.180528035207087,0.30757275859541094,0.14995567669123205,0.4579956806240532,0.4921625359680778,0.38697291936019335
OSAT / packiging,2022Q3,0.0,0,1,1681.0,1,324.832,1,1356.1680000000001,1,211.461,1,180.854,1,484.959,1,2022-Q3,,0.3022552052349791,0.40794010442320955,0.2769413523988178,0.5908276230605171,0.6935428577747796,0.38697291936019335
OSAT / packiging,2023Q1,158.154,1,1,1596.816,1,325.33,1,1271.486,1,210.008,1,170.663,1,629.576,1,2023-Q1,1.0,0.15204820091983054,0.2589524482832815,0.12469504186440135,0.3930278846520133,0.4600411336962318,0.5277885434006379
OSAT / packiging,2023Q2,0.0,0,1,1504.868,1,249.155,1,1255.713,1,142.809,1,124.778,1,629.576,1,2023-Q2,,0.11875991781338952,-0.06573819509943606,0.1553675083398834,-0.01147686770441646,0.03982272515988402,0.22970538902372392
OSAT / packiging,2023Q3,0.0,0,1,2083.691,1,421.228,1,1662.4629999999997,1,319.287,1,306.081,1,629.576,1,2023-Q3,,0.3249790875902424,0.35232225777963483,0.318050988202444,0.5141831643630964,0.5889780809654961,0.22970538902372392
OSAT / packiging,2024Q1,98.224,1,1,1471.539,1,194.421,1,1277.118,1,68.703,1,45.351,1,393.128,1,2024-Q1,1.0,-0.14234145340354554,-0.6707660180741792,-0.06189717786453577,-2.077900528361207,-2.987872373266301,-0.23359058627215568
OSAT / packiging,2024Q2,0.0,0,1,1457.922,1,186.87,1,1271.0520000000001,1,76.322,1,64.286,1,393.128,1,2024-Q2,,-0.09526847115277773,-0.7409429014823138,-0.00034144944502661497,-1.7516050417965987,-1.6547459789067605,-0.6014529618851876
OSAT / packiging,2024Q3,0.0,0,1,1821.793,1,282.753,1,1539.04,1,166.598,1,132.614,1,393.128,1,2024-Q3,,0.17396323292492613,0.11882455712229396,0.18409333090757876,0.14279283064622633,0.05908878398962401,-0.6014529618851876
OSAT / packiging,2024Q4,8515.081377499999,3,3,25081.08123168,3,5100.28359055,3,19980.79764113,3,2405.27152777,3,2688.43071756,3,7987.347098859999,3,2024-Q4,1.0,0.9169218033005658,0.917410866960326,0.9167969652734054,0.8672553196952277,0.8861488235494508,0.9211783346575916
OSAT / packiging,2025Q1,56519.69291879,6,6,484034.58431755,6,63082.939937450006,6,420951.6443801,6,23696.02292416,6,8733.36503391,6,261787.85183159,6,2025-Q1,0.9982621278544253,0.9969598474000061,0.9969180098423951,0.9969661170895752,0.9971006527036251,0.9948071562537566,0.9984982954814385
OSAT / packiging,2025Q2,164483.93305195,5,6,516967.90397504997,6,82554.86446242,6,434413.03951262997,6,43749.501246370004,6,13553.87185807,6,316955.59155223,6,2025-Q2,1.0,0.9971798597383129,0.9977364144291575,0.9970740933526626,0.9982554772551531,0.9952570010493552,0.9987596748236094
OSAT / packiging,2025Q3,57521.45232,3,4,612117.15743,4,92046.68332,4,520070.47410999995,4,54231.854909999995,4,29000.309409999998,4,332720.73454,4,2025-Q3,1.0,0.997023783800394,0.9969281565635885,0.9970407087565705,0.9969280416412738,0.9954271522374077,0.9988184445416558
OSAT / packiging,2025Q4,81216.89324176,6,6,657848.3779792599,6,109316.47801499,6,548531.89996427,6,69852.58967004,6,40127.61466711,6,326069.4801248,6,2025-Q4,0.8951562779906764,0.9618740699662093,0.9533438720020726,0.9635740462087409,0.9655664659086843,0.9330029771302721,0.9755041560596136
OSAT / packiging,2026Q1,93475.73061968999,5,5,699312.65552821,5,138585.9537195,5,560726.70180871,5,90523.01909373,5,75835.86917122001,5,371832.04152697,5,2026-Q1,0.3953543604944604,0.3078423785253172,0.5448100024254203,0.2492748374167738,0.7382320744337472,0.8848385977591677,0.29595133663971285
SW equipment,2016Q1,19.607,1,1,542.043,1,417.41,1,124.63299999999998,1,71.499,1,65.189,1,0.0,0,2016-Q1,,,,,,,
SW equipment,2016Q2,0.0,0,1,557.204,1,432.232,1,124.97199999999992,1,75.927,1,55.596,1,0.0,0,2016-Q2,,,,,,,
SW equipment,2016Q3,0.0,0,1,555.805,1,426.334,1,129.47099999999995,1,61.482,1,55.387,1,0.0,0,2016-Q3,,,,,,,
SW equipment,2017Q1,15.337,1,1,568.604,1,439.16,1,129.44400000000002,1,71.11,1,60.035,1,0.0,0,2017-Q1,,,,,,,
SW equipment,2017Q2,0.0,0,1,605.005,1,473.375,1,131.63,1,86.806,1,69.376,1,0.0,0,2017-Q2,,0.10406856141684778,0.1182255083179297,0.05315657524880357,0.17633573716102577,0.06035228321033227,
SW equipment,2017Q3,0.0,0,1,615.204,1,475.527,1,139.67699999999996,1,76.722,1,64.718,1,0.0,0,2017-Q3,,0.09427767049629067,0.09104635488626295,0.1052786070720308,0.010362086494095403,0.14094996755153136,
SW equipment,2018Q1,18.178,1,1,652.786,1,497.04,1,155.74599999999992,1,96.874,1,86.588,1,0.0,0,2018-Q1,1.0,0.14856476701399846,0.14225414453565108,0.16870417217777658,0.3653405454507917,0.36033861505058434,
SW equipment,2018Q2,0.0,0,1,680.069,1,518.041,1,162.0279999999999,1,53.606,1,53.306,1,0.0,0,2018-Q2,,0.16390248636535398,0.1522678706897717,0.2011010442639538,-0.32653061224489793,-0.1262334446403782,
SW equipment,2018Q3,0.0,0,1,695.381,1,525.835,1,169.54599999999994,1,105.37,1,116.751,1,0.0,0,2018-Q3,,0.12996616243469405,0.09976513545123476,0.2236325245066233,0.17617917813419384,0.4057781089669467,
SW equipment,2019Q1,28.316,1,1,769.426,1,588.27,1,181.15600000000006,1,107.718,1,-3.691,1,122.407,1,2019-Q1,1.0,0.20043772890440417,0.1916517925442399,0.22896840292344767,0.2877513507491785,18.534001625575726,1.0
SW equipment,2019Q2,0.0,0,1,776.836,1,598.057,1,178.779,1,127.014,1,-3.691,1,122.407,1,2019-Q2,,0.15968621433610192,0.16890864917558024,0.12883504214700872,0.23729667595698115,24.459225142237877,1.0
SW equipment,2019Q3,0.0,0,1,779.714,1,594.333,1,185.38100000000009,1,63.968,1,79.409,1,122.407,1,2019-Q3,,0.12779685884824446,0.12836574782150734,0.1259729961538678,0.16198724362181094,0.3287158886272338,1.0
SW equipment,2020Q1,29.007,1,1,820.401,1,627.509,1,192.89199999999994,1,147.414,1,153.514,1,141.518,1,2020-Q1,1.0,0.15238889274878992,0.16202795497753814,0.1210314580179583,0.285210359938676,0.23947652982789844,1.0
SW equipment,2020Q2,0.0,0,1,836.242,1,645.563,1,190.67899999999997,1,115.502,1,118.21,1,141.518,1,2020-Q2,,0.07990031593725251,0.08874889050332811,0.04994257364471133,0.06739277241952514,1.0312240927163523,0.1350428920702667
SW equipment,2020Q3,0.0,0,1,852.97,1,666.338,1,186.63200000000006,1,127.594,1,99.929,1,141.518,1,2020-Q3,,0.08925753543500946,0.1024720187052216,0.04207745724205958,0.004545668291612445,1.0369362247195508,0.1350428920702667
SW equipment,2021Q1,54.605,1,1,834.381,1,641.513,1,192.86799999999994,1,87.516,1,104.061,1,192.333,1,2021-Q1,1.0,0.06551803073176393,0.07354488529460831,0.038819296098885535,0.2690707984825632,0.23689951086382025,0.3635673545361431
SW equipment,2021Q2,0.0,0,1,861.327,1,677.062,1,184.265,1,125.895,1,109.92,1,192.333,1,2021-Q2,,0.0475150552577593,0.07318827522442553,-0.04681844083249642,-0.17092815441439288,-0.3965975254730714,0.2642032308548195
SW equipment,2021Q3,0.0,0,1,964.134,1,771.126,1,193.00800000000004,1,210.598,1,252.911,1,192.333,1,2021-Q3,,0.13264961094619632,0.16283071767778545,0.012066857332338888,0.4515522464600804,0.5326023779115975,0.2642032308548195
SW equipment,2022Q1,27.779,1,1,970.321,1,762.322,1,207.99900000000002,1,148.348,1,162.345,1,229.023,1,2022-Q1,1.0,0.12094038982975737,0.12591004850968493,0.10272645541565084,0.13990077385606828,0.38446518217376574,0.382079529130262
SW equipment,2022Q2,0.0,0,1,1024.323,1,810.337,1,213.9860000000001,1,194.231,1,195.078,1,229.023,1,2022-Q2,,0.18543174369803286,0.20833801245654582,0.09868869926070002,0.5494231095963054,0.46656721926613964,0.16020225042899622
SW equipment,2022Q3,0.0,0,1,1057.13,1,852.064,1,205.06600000000014,1,201.923,1,198.646,1,229.023,1,2022-Q3,,0.18522130674562268,0.20538598039583877,0.10143563535642254,0.37651976248371904,0.4466538465410831,0.16020225042899622
SW equipment,2023Q1,41.751,1,1,1270.255,1,1013.271,1,256.98400000000015,1,347.036,1,313.687,1,211.927,1,2023-Q1,1.0,0.24099176936914246,0.2389735815986049,0.24894935093235407,0.39315229543908986,0.19374727036823333,0.09245636469161549
SW equipment,2023Q2,0.0,0,1,1279.229,1,1026.418,1,252.81100000000015,1,363.701,1,294.781,1,211.927,1,2023-Q2,,0.24147982886566832,0.2572986833824036,0.17725494539399037,0.5921155014696138,0.4492691184302923,-0.08066928706582929
SW equipment,2023Q3,0.0,0,1,1247.766,1,976.585,1,271.18100000000004,1,233.928,1,222.626,1,211.927,1,2023-Q3,,0.17907444184246082,0.17023402980795327,0.21091079389780232,0.16969751376491912,0.12374116230808621,-0.08066928706582929
SW equipment,2024Q1,43.5,1,1,1361.34,1,1076.986,1,284.3539999999998,1,255.932,1,271.536,1,325.59,1,2024-Q1,1.0,0.22346364611338815,0.20884394040405366,0.27883553598683236,0.21102871075129326,0.26843586117494556,0.29659080438588403
SW equipment,2024Q2,0.0,0,1,1262.744,1,1014.503,1,248.24099999999987,1,292.375,1,272.91,1,325.59,1,2024-Q2,,-0.005948157346223934,0.0012143877346839631,-0.035219806558949907,-0.18695510902094914,-0.14941555824264402,0.34909855953806934
SW equipment,2024Q3,0.0,0,1,1354.39,1,1093.958,1,260.432,1,300.076,1,336.252,1,325.59,1,2024-Q3,,0.05549435539246454,0.061739116126944715,0.02926291699944656,-0.21202961916314533,0.12333309541653284,0.34909855953806934
SW equipment,2025Q1,40.391,1,1,1510.989,1,1231.796,1,279.193,1,352.626,1,449.112,1,361.849,1,2025-Q1,1.0,0.17420576853967829,0.20718609250232994,0.028696994552155478,0.3366115941535791,0.5042973690304423,0.41432199619178167
SW equipment,2025Q2,0.0,0,1,1454.712,1,1154.315,1,300.39699999999993,1,332.072,1,292.107,1,361.849,1,2025-Q2,,0.06418590071436825,0.06699124589041981,0.053405992736279405,0.22928762437061848,0.07042282451293541,0.1002047815525261
SW equipment,2025Q3,0.0,0,1,1525.749,1,1235.073,1,290.67599999999993,1,360.211,1,408.055,1,361.849,1,2025-Q3,,0.17237763223177607,0.17858863403215844,0.14598728481195583,0.18832295515683867,0.3311930989695016,0.1002047815525261
SW equipment,2025Q4,34.546,1,1,2254.86,1,1600.197,1,654.6630000000002,1,121.393,1,448.696,1,365.19,1,2025-Q4,1.0,0.39934630087899026,0.3163604231229029,0.6021892179640519,-1.4719382501462195,0.25060174371957855,0.1084367041813851
SW equipment,2026Q1,40.715,1,1,1455.315,1,1185.34,1,269.97500000000014,1,251.839,1,295.683,1,365.19,1,2026-Q1,0.00795775512710316,-0.03825563537790786,-0.0391921305279499,-0.0341439022131673,-0.4002040986503281,-0.5188969267763113,0.009148662340151725
SW equipment,2026Q2,0.0,0,1,1604.266,1,1285.919,1,318.347,1,376.426,1,345.332,1,365.19,1,2026-Q2,,0.09322269498948434,0.10234237148685106,0.05638501383710243,0.11782926790391733,0.15412704296155574,0.009148662340151725
Server EMS,2016Q1,115.809,2,2,8313.907,2,507.13100000000003,2,7806.776,2,53.48,1,196.543,2,4407.48,2,2016-Q1,,,,,,,
Server EMS,2016Q2,0.0,0,2,8056.047,2,492.34400000000005,2,7563.7029999999995,2,49.652,1,153.65099999999998,2,4407.48,2,2016-Q2,,,,,,,
Server EMS,2016Q3,0.0,0,2,8564.325,2,529.2189999999999,2,8035.106,2,47.283,1,177.374,2,4407.48,2,2016-Q3,,,,,,,
Server EMS,2017Q1,167.258,2,2,7100.9619999999995,2,475.97900000000004,2,6624.982999999999,2,54.053,1,137.988,2,4437.895,2,2017-Q1,,,,,,,
Server EMS,2017Q2,0.0,0,2,7927.936,2,533.6279999999999,2,7394.307999999999,2,61.099,1,153.338,2,4437.895,2,2017-Q2,,-0.04868492883898149,0.04965444092139075,-0.05578182569619778,0.12469925858033683,-0.28176316372979965,0.006853474451288475
Server EMS,2017Q3,0.0,0,2,8432.651,2,579.1279999999999,2,7853.523,2,54.583,1,178.444,2,4437.895,2,2017-Q3,,0.04466021420784523,0.14985288226436969,0.03690318345028093,0.09033948298920905,0.13893994754656927,0.006853474451288475
Server EMS,2018Q1,180.77,2,2,7596.79,2,538.157,2,7058.633,2,58.656,1,150.593,2,4448.131,2,2018-Q1,1.0,-0.1273610301193005,0.01660853617067157,-0.1383374089572301,0.19389320785597378,-0.17783695125271431,0.009138894515471946
Server EMS,2018Q2,0.0,0,2,7690.786999999999,2,446.90099999999995,2,7243.8859999999995,2,58.166,1,29.209,2,4448.131,2,2018-Q2,,0.07669241132279439,-0.06506586469934078,0.08543798176834924,0.07071141216518241,-3.7241603615324044,0.002301191219413249
Server EMS,2018Q3,0.0,0,2,7826.376,2,547.143,2,7279.233,2,66.576,1,165.873,2,4448.131,2,2018-Q3,,-0.012976631840841723,0.024701037937065993,-0.015808671050919636,0.08226688296082668,0.07556986369089604,0.002301191219413249
Server EMS,2019Q1,173.38400000000001,2,2,7753.072,2,516.398,2,7236.674,2,13.788,1,-30.200000000000003,2,5173.8330000000005,2,2019-Q1,1.0,-0.08765286843718202,-0.12147607078261322,-0.08523929639500137,-2.9587322309254427,6.908741721854304,0.14224231821939362
Server EMS,2019Q2,0.0,0,2,7946.049,2,508.02299999999997,2,7438.026,2,48.774,1,229.71800000000002,2,5173.8330000000005,2,2019-Q2,,0.043953793891781945,-0.05931621206126509,0.05100721616192254,-0.20260794685693193,0.34444405749658286,0.14026390105749453
Server EMS,2019Q3,0.0,0,2,8564.918,2,564.864,2,8000.054,2,47.06,1,152.296,2,5173.8330000000005,2,2019-Q3,,0.10205947097216814,0.2088343388851123,0.09452036198755666,-0.23599660008499776,0.8082090140253191,0.14026390105749453
Server EMS,2020Q1,209.413,2,2,8586.974,2,527.191,2,8059.782999999999,2,77.543,1,153.987,2,4623.411,2,2020-Q1,1.0,0.08857578932927944,-0.03784586610924693,0.09684503912822458,0.14143120591155892,-0.07718833408014959,0.03791140350706432
Server EMS,2020Q2,0.0,0,2,8789.243,2,555.403,2,8233.84,2,78.115,1,127.77000000000001,2,4623.411,2,2020-Q2,,0.11789081266725704,0.07022828468697503,0.12110582668596914,0.8234910068488767,1.2363622133521173,-0.11905106424672184
Server EMS,2020Q3,0.0,0,2,8949.822,2,505.12,2,8444.702000000001,2,67.374,1,-2.2479999999999976,2,4623.411,2,2020-Q3,,0.11215563840264087,-0.005747149192271071,0.11920799573507758,0.2760708878795974,103.18772241992895,-0.11905106424672184
Server EMS,2021Q1,190.161,2,2,8016.110000000001,2,487.641,2,7528.469,2,57.181,1,83.217,2,4646.353999999999,2,2021-Q1,1.0,-0.06846313236719544,-0.1583603511599722,-0.06264022605392942,0.17699935293191787,-0.8301068291334702,-0.11352535773210591
Server EMS,2021Q2,0.0,0,2,7678.55,2,296.421,2,7382.129,2,24.369,1,-112.118,2,4646.281,2,2021-Q2,,-0.11830671155361364,-0.7785210899362732,-0.09179655354166794,-2.182034552094875,2.3734369146791776,0.004922216284378817
Server EMS,2021Q3,0.0,0,2,8115.691,2,561.473,2,7554.218,2,64.103,1,155.88,2,4646.281,2,2021-Q3,,-0.08299379559916717,0.010810849319557551,-0.0899658971980952,-0.21858571361714743,0.18033102386451108,0.004922216284378817
Server EMS,2022Q1,121.343,2,2,6908.249,2,445.235,2,6463.014,2,75.559,1,100.021,2,4931.511,2,2022-Q1,1.0,-0.29552684044828154,-0.13450200455938996,-0.30661979070446094,0.10832594396431931,1.0224752801911599,0.06247578074955127
Server EMS,2022Q2,0.0,0,2,7684.677,2,538.098,2,7146.579,2,239.723,2,160.037,2,4931.511,2,2022-Q2,,-0.043129073609730235,0.09376916472464113,-0.053436756243791655,0.7614705305707005,0.4800139967632485,0.05782345410970411
Server EMS,2022Q3,0.0,0,2,8377.741,2,615.59,2,7762.151,2,314.265,2,325.375,2,4931.511,2,2022-Q3,,0.0834581780458479,0.5184765834402768,0.04895833641989185,0.9224571619493102,1.3445808682289666,0.057838256875022774
Server EMS,2023Q1,143.376,2,2,8099.325,2,615.489,2,7483.836,2,336.433,2,264.634,2,8271.081,2,2023-Q1,1.0,-0.0020206622156784654,0.0877611135211191,-0.009404535321190845,0.809462805372838,0.4109600429272127,0.43824984908260484
Server EMS,2023Q2,0.0,0,2,8144.07,2,611.495,2,7532.575,2,313.274,2,384.621,2,8264.099,2,2023-Q2,,0.1517448892261486,0.27189102118578234,0.14199141727762415,0.7588085829018687,0.7399491967417275,0.40326089994807657
Server EMS,2023Q3,0.0,0,2,8642.361,2,653.185,2,7989.176,2,342.61400000000003,2,304.222,2,8264.099,2,2023-Q3,,0.11081277442587749,0.17619357456157136,0.10546732228705447,0.3003117210621866,0.4739466573752062,0.40326089994807657
Server EMS,2024Q1,144.06,2,2,9702.808,2,730.386,2,8972.422,2,400.426,2,281.014,2,9007.223,2,2024-Q1,1.0,0.13656531181488912,0.1571716872995922,0.13488788200109186,0.215173340392482,-0.15786046246806204,0.45249373752598326
Server EMS,2024Q2,0.0,0,2,10086.103,2,782.189,2,9303.914,2,445.601,2,311.621,2,9007.223,2,2024-Q2,,0.19698172822546026,0.2131198469935015,0.19562498105635975,0.24499047354022996,0.15078252107528045,0.08172796432374327
Server EMS,2024Q3,0.0,0,2,9963.118,2,766.208,2,9196.91,2,428.365,2,306.494,2,9007.223,2,2024-Q3,,0.1825781848614059,0.20192036627129967,0.1809667594876975,0.2686750784961423,-0.25490547938948216,0.08250311999602983
Server EMS,2024Q4,47424.42229319,2,2,2222121.68482046,2,138257.04105454,2,2083864.64376592,2,67963.92833366,2,50616.570550540004,2,866718.8535490299,2,2024-Q4,1.0,0.9961107615937341,0.9952755751532225,0.9961661732570297,0.9949588846848584,0.9939896757782861,0.990465075305377
Server EMS,2025Q1,49508.530581139996,5,5,1717078.9508626303,5,108314.81779515,5,1608764.13306748,5,49962.361673089996,5,45486.49668479,5,1091689.31257571,5,2025-Q1,0.9970901984302706,0.9943492359538124,0.9932568228902777,0.9944227859040516,0.9919854469126173,0.9938220346590471,0.9917492798580683
Server EMS,2025Q2,38213.748458890004,3,5,1867343.0252529702,5,122004.4126155,5,1745338.6126374702,5,60231.543552099996,5,48336.74036467,5,979372.8836209101,5,2025-Q2,1.0,0.994598687620003,0.993588846638973,0.9946692785384834,0.9926018665018179,0.993553123407805,0.990803070872558
Server EMS,2025Q3,36290.607,2,4,2069711.057,4,131603.78100000002,4,1938107.276,4,70954.563,4,58010.887,4,1195084.399,4,2025-Q3,1.0,0.9951862275817179,0.9941779180341331,0.9952546950760223,0.993962826604964,0.9947166124179415,0.9924631072018538
Server EMS,2025Q4,66382.86603218,5,5,2731704.4356040196,5,167432.30359231,5,2564272.1320117097,5,90831.94514869,5,50849.71962091,5,1148697.30244947,5,2025-Q4,0.28559242575937643,0.18654388232557204,0.1742510967824371,0.18734653091164033,0.2517618309020635,0.004585061080142571,0.24547672245695376
Server EMS,2026Q1,5703.760195479999,4,4,94857.43996013001,4,10912.75981355,4,83944.68014658001,4,3948.0891455399997,4,3949.8464873000003,4,55279.55142041,4,2026-Q1,-7.6799810799152315,-17.101679231321697,-8.925520184239664,-18.164575173296704,-11.654821061862421,-10.516016339126953,-18.748519742376974
Server EMS,2026Q2,0.0,0,2,8529.08,2,707.235,2,7821.844999999999,2,388.616,2,278.20799999999997,2,7059.4619999999995,2,2026-Q2,,-217.93838787453865,-171.50901414027868,-222.13643553886206,-153.98987059745352,-172.74317188819157,-137.73194354200223
Server EMS,2026Q3,0.0,0,1,6556.0,1,594.0,1,5962.0,1,334.0,1,263.0,1,5071.0,1,2026-Q3,,-314.6972326113484,-220.5551868686869,-324.07669842334786,-211.4388113772455,-219.57371482889735,-234.6703606783672
Server Networking,2016Q1,336.265,7,7,13144.993,7,7599.030000000001,6,5360.13,6,2416.2129999999997,7,1873.1490000000001,7,2260.011,7,2016-Q1,,,,,,,
Server Networking,2016Q2,10.079,1,8,12984.916,8,7444.872,7,5363.308,7,2684.356,8,2445.957,8,2323.886,8,2016-Q2,,,,,,,
