section,target_metric,target_metric_label,target_transform,lag_quarters,lag_interpretation,observations,corr,r_squared,beta_target_per_1_capex_yoy
Neocloud,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),2,,,
Neocloud,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),1,,,
Neocloud,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Neocloud,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),1,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,1,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),1,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),1,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),1,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),1,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),0,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),0,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Neocloud,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),1,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,2,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),3,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),3,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),3,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),3,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),2,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),1,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Neocloud,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),0,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),0,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),0,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),1,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,2,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),3,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),3,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),3,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),3,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),2,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),1,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),0,,,
Neocloud,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),0,,,
OSAT / packiging,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),24,0.37417709611898314,0.14000849926003475,23.001521585632663
OSAT / packiging,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),25,0.8007983484811106,0.6412779949300743,69.99368198831803
OSAT / packiging,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),26,0.7138501503041514,0.5095820370892596,73.83456338154268
OSAT / packiging,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),27,0.42412085212685946,0.17987849720881338,43.46032917380102
OSAT / packiging,revenue_usd_m,Revenue,YoY %,0,Same quarter,28,-0.00207771625306867,4.316904828265714e-06,-0.21097566457810227
OSAT / packiging,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),27,-0.055249841958462775,0.003052545036435114,-5.064110522959034
OSAT / packiging,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),26,-0.055958991266630544,0.0031314087035788332,-8.889383955696028
OSAT / packiging,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),25,-0.34105260342862553,0.11631687830544332,-56.533488890364005
OSAT / packiging,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),24,-0.32110843996140154,0.10311063021444501,-64.08282007062289
OSAT / packiging,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),23,-0.2474864151814543,0.06124952569936718,-49.54034266354398
OSAT / packiging,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.16329690597713817,0.0266658795017063,-32.68527605303304
OSAT / packiging,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),22,-0.00414649875278255,1.7193451906827242e-05,-0.8418907969979815
OSAT / packiging,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),21,0.14877947150692508,0.022135331141879933,31.798283138903898
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),24,0.37516724879334556,0.14075046456716805,22.745430716143243
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),25,0.7563426401898015,0.5720541893692794,75.02056331242012
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),26,0.7624447525750109,0.5813220007291695,85.50715742522857
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),27,0.3826087991950893,0.14638949322150815,42.525850892875326
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,28,-0.026364212595054996,0.0006950717057572565,-2.90301535391628
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),27,-0.040316525838039664,0.00162542225564932,-4.156899883910033
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),26,-0.05673934092890217,0.003219352809046193,-8.80844149584145
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),25,-0.3298663503522675,0.1088118090947249,-62.0635352607631
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),24,-0.33811902964811885,0.11432447821018547,-73.17223604142464
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),23,-0.221427904820094,0.04903031703301661,-48.10198867072022
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.15768258944885788,0.024863799015297065,-34.24733537051159
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),22,-0.030750706112451214,0.0009456059264143445,-6.775788242429677
OSAT / packiging,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),21,0.1814064342021807,0.03290829436995012,42.08320685093697
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),24,0.41774000164967195,0.17450670897826792,1851.9280209440185
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),25,0.6900137113835483,0.47611892189729865,6227.579626934229
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),26,0.7542177472082371,0.5688444102038682,9803.805653422653
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),27,0.6801988058469467,0.4626704154756123,11709.808544802112
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,28,0.6519069143053252,0.4249826249190906,13134.620977274266
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),27,0.49573942462029497,0.24575757712286112,10568.654318532754
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),26,0.028040365472971524,0.0007862620958578136,1027.9027961772713
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),25,-0.16129221139497488,0.026015177456681263,-5746.6917162962145
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),24,-0.16842502849187252,0.02836699022248807,-5600.138579589672
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),23,-0.3403304770396016,0.11582483360200281,-11423.063804998888
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.37008622856486273,0.13696381657336382,-14582.647371135818
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),22,-0.261014046059585,0.06812833224039516,-10411.668450460584
OSAT / packiging,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),21,-0.043868347128162434,0.0019244318797569573,-1837.6517068130365
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),24,0.5492289733679169,0.30165246518677596,917.365657655371
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),25,0.7292235446808727,0.5317669781169367,2128.6515238102947
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),26,0.6414726325954538,0.41148713836894213,3775.519214734512
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),27,0.7327341137585597,0.5368992814655419,6369.521676948573
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,28,0.6559647480205227,0.4302897506456279,9418.536010937023
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),27,0.691097061761143,0.47761514877488515,10583.27301101503
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),26,0.09217026528657819,0.008495357802998201,2528.728433067315
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),25,-0.13814106940637774,0.019082955056737672,-3682.2830954984333
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),24,-0.017549612615338835,0.00030798890294845996,-451.21874877411926
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),23,-0.36131217847959385,0.13054649031766988,-6133.199393931317
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.33327127185236916,0.11106974064209575,-9409.243161096927
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),22,-0.3115543372546717,0.0970661050621977,-8918.476801848137
OSAT / packiging,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),21,-0.09286653809244122,0.008624193897274837,-2796.544740100581
SW equipment,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.32721260340009806,0.10706808782386987,-0.025533651198095555
SW equipment,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,-0.05240307461364441,0.002746082228963183,-0.004068449487292531
SW equipment,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.2221706890354574,0.049359815066489905,-0.026405837000876682
SW equipment,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.3842873068959123,0.14767673424131308,0.04772224068219515
SW equipment,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,0.6030005682134597,0.36360968526575527,0.07444308463613983
SW equipment,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),28,-0.13553004324194962,0.01836839262116473,-0.016973981340106015
SW equipment,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),27,-0.18053966902604324,0.03259457209203324,-0.024047154412136784
SW equipment,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),26,0.16557683068513934,0.027415686859735302,0.039784409177384523
SW equipment,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),25,-0.35603613965920994,0.12676173274343244,-0.08688697205358598
SW equipment,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),24,-0.554156554660372,0.3070894870730538,-0.1367881901601108
SW equipment,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.04172412296436929,0.0017409024371458086,-0.01032591477353328
SW equipment,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),22,-0.22848812681390074,0.052206824094925185,-0.05755241087589564
SW equipment,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),21,-0.16752394104286897,0.028064270822534636,-0.0445660057415207
SW equipment,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.28758710799313486,0.08270634468385502,-0.022740343644030447
SW equipment,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,-0.03424030031101728,0.0011723981653886503,-0.0026940923238649175
SW equipment,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.22132975954433565,0.048986862459953436,-0.020839435786380908
SW equipment,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.3312750756281914,0.10974317573246395,0.03356087626362269
SW equipment,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,0.4359755654854339,0.19007469370034388,0.04392524989537073
SW equipment,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),28,-0.18421766636460013,0.03393614860081912,-0.01884758949466935
SW equipment,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),27,-0.16289560223688201,0.026534977228116482,-0.017660229003822595
SW equipment,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),26,0.14824675281751645,0.021977099720937823,0.028988017518449153
SW equipment,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),25,-0.3572174062520746,0.1276042753294597,-0.0709745077783169
SW equipment,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),24,-0.5473311390246822,0.299571375746056,-0.10927006011802019
SW equipment,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),23,-0.0026741934685814723,7.151310707403806e-06,-0.0005355033469434171
SW equipment,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),22,-0.19438524957249195,0.037785625251359985,-0.03958132526891261
SW equipment,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),21,-0.07485970595552005,0.005603975575746924,-0.01608905388350414
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,-0.4060925171227508,0.16491113246309164,-22.839917408188654
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.10195732684182084,0.01039529649672988,5.694252892247896
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.2027742186505108,0.04111738374932516,13.815129514288895
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,-0.09164701001200855,0.008399174444141195,-6.568429201244574
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,29,-0.4634338761538943,0.21477095756702305,-32.87496850020471
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),28,-0.18386500427180313,0.03380633979587019,-13.268716328239922
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),27,0.03766340542767201,0.0014185321084091936,2.8983854478951945
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),26,-0.05868692363119517,0.0034441550052937337,-8.14630749638458
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),25,-0.06248200166319902,0.003904000531840005,-8.745603914559725
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),24,-0.12890242224344256,0.016615834460226755,-18.252234922324998
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),23,0.014161068414771523,0.00020053585864783966,2.023103698805657
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),22,0.07026388044580402,0.0049370128953022405,10.219959876296075
SW equipment,operating_income_usd_m,Operating income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),21,0.21280157047729933,0.045284508397605,32.659526022134514
SW equipment,net_income_usd_m,Net income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.11446162992424984,0.013101464724915926,7.339061591634422
SW equipment,net_income_usd_m,Net income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.31271617279467856,0.09779140472735126,20.484045241350326
SW equipment,net_income_usd_m,Net income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,-0.07490275110323442,0.005610422122833086,-4.946948262856239
SW equipment,net_income_usd_m,Net income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.21655327840366018,0.04689532238737315,16.235445270165002
SW equipment,net_income_usd_m,Net income,YoY delta USDm,0,Same quarter,29,-0.078037649797873,0.006089874785975468,-5.787668793648167
SW equipment,net_income_usd_m,Net income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),28,-0.5164515783141584,0.26672223274318535,-38.80395588595427
SW equipment,net_income_usd_m,Net income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),27,-0.04881178371622415,0.0023825902295594448,-3.905891533482084
SW equipment,net_income_usd_m,Net income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),26,0.30280211932246365,0.09168912346617551,43.67886973038975
SW equipment,net_income_usd_m,Net income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),25,-0.05814288461032981,0.0033805950308101276,-8.445435940263689
SW equipment,net_income_usd_m,Net income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),24,0.021105156489780848,0.00044542763045813863,3.1030856256645634
SW equipment,net_income_usd_m,Net income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),23,0.3191489389351076,0.10185604522340504,45.20907465222323
SW equipment,net_income_usd_m,Net income,YoY delta USDm,7,Hyperscaler capex leads target by 7 quarter(s),22,-0.10491349412346039,0.011006841249193359,-13.978733139177345
SW equipment,net_income_usd_m,Net income,YoY delta USDm,8,Hyperscaler capex leads target by 8 quarter(s),21,0.07490345019446028,0.005610526851033992,10.496507076745202
Server EMS,revenue_usd_m,Revenue,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.6294959135776217,0.39626510521092456,40.009932976808386
Server EMS,revenue_usd_m,Revenue,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.42565564536992934,0.18118272843529104,30.22760373388504
Server EMS,revenue_usd_m,Revenue,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.4792087345900607,0.22964101130740724,33.887117374622036
Server EMS,revenue_usd_m,Revenue,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.3849401216223558,0.14817889723463407,27.081551954549703
Server EMS,revenue_usd_m,Revenue,YoY %,0,Same quarter,29,-0.01601312671948528,0.0002564202273342934,-0.8968397435521098
Server EMS,revenue_usd_m,Revenue,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.1456241426139794,0.021206390912056613,-9.38600686091164
Server EMS,revenue_usd_m,Revenue,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.2004984976527097,0.04019964756099363,-12.994980012092267
Server EMS,revenue_usd_m,Revenue,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.20375136196280616,0.04151461750169845,-13.641011699414193
Server EMS,revenue_usd_m,Revenue,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.30037188295103945,0.09022326806755294,-40.79252295590446
Server EMS,revenue_usd_m,Revenue,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.30652004075520867,0.09395453538457478,-42.13790157912705
Server EMS,revenue_usd_m,Revenue,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),24,0.05280276077525531,0.0027881315454888404,7.319142473658664
Server EMS,revenue_usd_m,Revenue,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,0.13023941330196695,0.016962304777240565,18.137575699464204
Server EMS,revenue_usd_m,Revenue,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,0.061342995545499726,0.003762963102495199,8.545215781047958
Server EMS,gross_profit_usd_m,Gross profit,YoY %,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.6235507535694047,0.38881554227697246,32.915145939952396
Server EMS,gross_profit_usd_m,Gross profit,YoY %,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.4312000641796336,0.1859334953485201,25.393397778993805
Server EMS,gross_profit_usd_m,Gross profit,YoY %,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.48401973442831037,0.23427510331605209,28.384403050557435
Server EMS,gross_profit_usd_m,Gross profit,YoY %,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.3832097119934798,0.14684968336612575,22.358706711722377
Server EMS,gross_profit_usd_m,Gross profit,YoY %,0,Same quarter,29,-0.016786808101259088,0.00028179692622849777,-0.7839629093882879
Server EMS,gross_profit_usd_m,Gross profit,YoY %,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.1454160020563249,0.02114581365404509,-7.7595162365973085
Server EMS,gross_profit_usd_m,Gross profit,YoY %,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.20126164763303903,0.04050625080796556,-10.782616534099839
Server EMS,gross_profit_usd_m,Gross profit,YoY %,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.20599620964897858,0.042434438389745935,-11.456341284406253
Server EMS,gross_profit_usd_m,Gross profit,YoY %,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.3026534090961119,0.09159908603749846,-34.09059876431613
Server EMS,gross_profit_usd_m,Gross profit,YoY %,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.3059157561868068,0.09358444988334581,-34.87885009329952
Server EMS,gross_profit_usd_m,Gross profit,YoY %,6,Hyperscaler capex leads target by 6 quarter(s),24,0.0492256626113751,0.0024231658595289325,5.658730891930199
Server EMS,gross_profit_usd_m,Gross profit,YoY %,7,Hyperscaler capex leads target by 7 quarter(s),23,0.1286723854827227,0.016556582785814386,14.860098478621786
Server EMS,gross_profit_usd_m,Gross profit,YoY %,8,Hyperscaler capex leads target by 8 quarter(s),23,0.06555916680297717,0.004298004351900584,7.574188083882954
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,-4,Target leads hyperscaler capex by 4 quarter(s),25,0.5691512655710608,0.3239331631011401,10294.190945734359
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,-3,Target leads hyperscaler capex by 3 quarter(s),26,0.3996840516611506,0.15974734115227332,8500.844560292198
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,-2,Target leads hyperscaler capex by 2 quarter(s),27,0.5027232977474804,0.2527307140981018,10681.228209348763
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,-1,Target leads hyperscaler capex by 1 quarter(s),28,0.5302843813687408,0.2812015251236281,12375.816540297308
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,0,Same quarter,29,0.07920984623395888,0.00627419974040741,1855.4987420386283
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,1,Hyperscaler capex leads target by 1 quarter(s),29,-0.3592488371956972,0.12905972702646057,-10084.315968835856
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,2,Hyperscaler capex leads target by 2 quarter(s),28,-0.6111969949773767,0.3735617666693754,-17066.730947650787
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,3,Hyperscaler capex leads target by 3 quarter(s),27,-0.5119432991139261,0.2620859415076508,-14823.718204692475
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,4,Hyperscaler capex leads target by 4 quarter(s),26,-0.28136561375033353,0.07916660860110188,-16073.332182963013
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,5,Hyperscaler capex leads target by 5 quarter(s),25,-0.24213189388061965,0.05862785403421565,-13451.191902436169
Server EMS,operating_income_usd_m,Operating income,YoY delta USDm,6,Hyperscaler capex leads target by 6 quarter(s),24,-0.02621985054610818,0.0006874805626602494,-1421.9624677700658
